"id","emp_status","year","laid_off"
896466,1,2021,0
896466,1,2022,NA
896469,NA,2008,NA
896469,NA,2009,NA
896472,1,2017,0
896472,1,2018,NA
896478,1,2008,0
896478,1,2009,0
896478,1,2010,0
896478,1,2011,1
896478,0,2012,0
896478,0,2013,0
896478,1,2014,NA
896478,NA,2015,NA
896478,0,2016,0
896478,0,2017,0
896478,0,2018,0
896478,0,2019,NA
896481,NA,2012,NA
896482,1,2022,NA
896484,NA,2016,NA
896484,NA,2017,NA
896484,1,2018,0
896484,1,2019,0
896484,1,2020,0
896484,1,2021,0
896484,1,2022,NA
896490,1,2014,NA
896493,1,2014,0
896493,1,2015,0
896493,1,2016,0
896493,1,2017,NA
896494,1,2022,NA
896496,NA,2008,NA
896496,NA,2009,NA
896496,NA,2010,NA
896496,NA,2011,NA
896499,1,2010,0
896499,1,2011,NA
896502,NA,2008,NA
896502,NA,2009,NA
896502,NA,2010,NA
896502,NA,2011,NA
896502,NA,2012,NA
896502,NA,2013,NA
896502,NA,2014,NA
896502,NA,2015,NA
896502,NA,2016,NA
896502,NA,2017,NA
896502,NA,2018,NA
896502,NA,2019,NA
896502,NA,2020,NA
896502,NA,2021,NA
896502,NA,2022,NA
896505,1,2008,0
896505,1,2009,0
896505,1,2010,0
896505,1,2011,NA
896511,1,2008,0
896511,1,2009,NA
896512,1,2018,NA
896514,1,2012,NA
896514,NA,2013,NA
896518,1,2020,0
896518,1,2021,0
896518,1,2022,NA
896520,1,2017,0
896520,1,2018,0
896520,1,2019,NA
896523,1,2017,0
896523,1,2018,0
896523,1,2019,0
896523,1,2020,0
896523,1,2021,0
896523,1,2022,NA
896527,1,2017,0
896527,1,2018,0
896527,1,2019,0
896527,1,2020,0
896527,1,2021,0
896527,1,2022,NA
896530,NA,2012,NA
896531,1,2022,NA
896532,1,2022,NA
896533,1,2008,0
896533,1,2009,NA
896536,1,2009,0
896536,1,2010,0
896536,1,2011,0
896536,1,2012,0
896536,1,2013,0
896536,1,2014,0
896536,1,2015,0
896536,1,2016,0
896536,1,2017,0
896536,1,2018,0
896536,1,2019,0
896536,1,2020,0
896536,1,2021,NA
896542,1,2012,0
896542,1,2013,0
896542,1,2014,0
896542,1,2015,0
896542,1,2016,0
896542,1,2017,0
896542,1,2018,0
896542,1,2019,0
896542,1,2020,0
896542,1,2021,0
896542,1,2022,NA
896545,1,2008,NA
896548,1,2014,0
896548,1,2015,0
896548,1,2016,0
896548,1,2017,0
896548,1,2018,0
896548,1,2019,0
896548,1,2020,0
896548,1,2021,0
896548,1,2022,NA
896551,0,2008,0
896551,1,2009,1
896551,0,2010,0
896551,1,2011,1
896551,0,2012,0
896551,0,2013,0
896551,0,2014,0
896551,0,2015,0
896551,1,2016,0
896551,1,2017,0
896551,1,2018,0
896551,1,2019,0
896551,1,2020,1
896551,0,2021,0
896551,1,2022,NA
896554,1,2008,0
896554,1,2009,NA
896560,1,2008,0
896560,1,2009,0
896560,1,2010,0
896560,1,2011,0
896560,1,2012,0
896560,1,2013,0
896560,1,2014,0
896560,1,2015,0
896560,1,2016,0
896560,1,2017,NA
896566,1,2014,0
896566,1,2015,NA
896575,NA,2008,NA
896575,NA,2009,NA
896578,NA,2008,NA
896578,NA,2009,NA
896578,NA,2010,NA
896578,NA,2011,NA
896578,NA,2012,NA
896578,NA,2013,NA
896578,NA,2014,NA
896578,NA,2015,NA
896578,NA,2016,NA
896578,NA,2017,NA
896578,NA,2018,NA
896578,NA,2019,NA
896578,NA,2020,NA
896578,NA,2021,NA
896578,NA,2022,NA
896581,1,2022,NA
896582,NA,2009,NA
896582,NA,2010,NA
896582,NA,2011,NA
896582,NA,2012,NA
896582,NA,2013,NA
896582,NA,2014,NA
896582,NA,2015,NA
896582,NA,2016,NA
896582,NA,2017,NA
896582,NA,2018,NA
896582,NA,2019,NA
896597,NA,2013,NA
896597,NA,2014,NA
896597,NA,2015,NA
896597,NA,2016,NA
896597,1,2017,0
896597,1,2018,0
896597,1,2019,0
896597,1,2020,0
896597,1,2021,0
896597,1,2022,NA
896600,NA,2014,NA
896600,1,2015,0
896600,1,2016,0
896600,1,2017,0
896600,1,2018,0
896600,1,2019,0
896600,1,2020,0
896600,1,2021,NA
896601,1,2020,0
896601,1,2021,0
896601,1,2022,NA
896603,1,2008,0
896603,1,2009,0
896603,1,2010,0
896603,1,2011,0
896603,1,2012,0
896603,1,2013,0
896603,1,2014,0
896603,1,2015,0
896603,1,2016,0
896603,1,2017,0
896603,1,2018,0
896603,1,2019,0
896603,1,2020,0
896603,1,2021,0
896603,1,2022,NA
896606,1,2008,0
896606,1,2009,0
896606,1,2010,0
896606,1,2011,0
896606,1,2012,0
896606,1,2013,0
896606,1,2014,0
896606,1,2015,0
896606,1,2016,0
896606,1,2017,0
896606,1,2018,0
896606,1,2019,0
896606,1,2020,0
896606,1,2021,0
896606,1,2022,NA
896615,1,2008,0
896615,1,2009,0
896615,1,2010,0
896615,1,2011,0
896615,1,2012,0
896615,1,2013,0
896615,1,2014,0
896615,1,2015,0
896615,1,2016,0
896615,1,2017,0
896615,1,2018,0
896615,1,2019,0
896615,1,2020,0
896615,1,2021,0
896615,1,2022,NA
896616,1,2022,NA
896621,1,2008,0
896621,1,2009,0
896621,1,2010,0
896621,1,2011,0
896621,1,2012,0
896621,1,2013,0
896621,1,2014,0
896621,1,2015,0
896621,1,2016,0
896621,1,2017,0
896621,1,2018,0
896621,1,2019,0
896621,1,2020,NA
896624,1,2016,0
896624,1,2017,NA
896627,NA,2008,NA
896627,NA,2009,NA
896630,1,2008,NA
896636,NA,2014,NA
896640,1,2008,NA
896640,NA,2009,NA
896640,NA,2010,NA
896641,1,2022,NA
896646,1,2008,NA
896646,NA,2009,NA
896646,NA,2010,NA
896646,NA,2011,NA
896646,NA,2012,NA
896646,NA,2013,NA
896646,NA,2014,NA
896646,NA,2015,NA
896646,NA,2016,NA
896646,NA,2017,NA
896646,NA,2021,NA
896646,NA,2022,NA
896649,NA,2014,NA
896649,NA,2015,NA
896649,NA,2016,NA
896649,NA,2017,NA
896649,NA,2018,NA
896649,NA,2019,NA
896649,NA,2020,NA
896649,NA,2021,NA
896649,NA,2022,NA
896652,1,2010,NA
896655,1,2008,0
896655,1,2009,0
896655,1,2010,0
896655,1,2011,0
896655,1,2012,0
896655,1,2013,0
896655,1,2014,0
896655,1,2015,0
896655,1,2016,0
896655,1,2017,0
896655,1,2018,NA
896657,1,2020,0
896657,1,2021,0
896657,1,2022,NA
896661,1,2008,0
896661,1,2009,0
896661,1,2010,0
896661,1,2011,NA
896662,1,2020,0
896662,1,2021,0
896662,1,2022,NA
896667,1,2008,0
896667,1,2009,0
896667,1,2010,0
896667,1,2011,0
896667,1,2012,NA
896670,1,2008,0
896670,1,2009,0
896670,1,2010,0
896670,1,2011,0
896670,1,2012,0
896670,1,2013,0
896670,1,2014,0
896670,1,2015,0
896670,1,2016,0
896670,1,2017,0
896670,1,2018,0
896670,1,2019,0
896670,1,2020,0
896670,1,2021,0
896670,1,2022,NA
896671,1,2020,NA
896673,NA,2014,NA
896673,NA,2015,NA
896673,NA,2016,NA
896673,NA,2017,NA
896673,NA,2018,NA
896673,NA,2019,NA
896673,NA,2020,NA
896673,NA,2021,NA
896673,NA,2022,NA
896676,NA,2008,NA
896676,NA,2009,NA
896682,1,2009,0
896682,1,2010,0
896682,1,2011,NA
896685,NA,2012,NA
896685,NA,2013,NA
896685,NA,2014,NA
896685,NA,2015,NA
896689,1,2022,NA
896690,1,2022,NA
896691,1,2009,NA
896695,1,2020,0
896695,1,2021,0
896695,1,2022,NA
896697,1,2008,0
896697,1,2009,0
896697,1,2010,0
896697,1,2011,1
896697,0,2012,0
896697,1,2013,NA
896710,1,2014,0
896710,1,2015,NA
896713,1,2012,0
896713,1,2013,0
896713,1,2014,0
896713,1,2015,0
896713,1,2016,NA
896716,1,2008,0
896716,1,2009,0
896716,1,2010,0
896716,1,2011,0
896716,1,2012,0
896716,1,2013,0
896716,1,2014,0
896716,1,2015,0
896716,1,2016,0
896716,1,2017,0
896716,1,2018,0
896716,1,2019,0
896716,1,2020,0
896716,1,2021,0
896716,1,2022,NA
896719,NA,2008,NA
896719,NA,2009,NA
896719,NA,2010,NA
896719,NA,2011,NA
896719,NA,2012,NA
896719,NA,2013,NA
896719,NA,2014,NA
896719,NA,2015,NA
896722,1,2017,NA
896722,NA,2018,NA
896722,NA,2019,NA
896731,NA,2010,NA
896731,NA,2011,NA
896731,NA,2012,NA
896737,1,2008,0
896737,1,2009,0
896737,1,2010,0
896737,1,2011,0
896737,1,2012,NA
896738,NA,2022,NA
896740,1,2008,0
896740,1,2009,0
896740,1,2010,0
896740,1,2011,0
896740,1,2012,0
896740,1,2013,0
896740,1,2014,0
896740,1,2015,0
896740,1,2016,0
896740,1,2017,0
896740,1,2018,0
896740,1,2019,0
896740,1,2020,NA
896743,NA,2009,NA
896743,NA,2010,NA
896743,NA,2011,NA
896743,NA,2012,NA
896743,NA,2013,NA
896743,NA,2014,NA
896743,NA,2015,NA
896744,NA,2017,NA
896744,NA,2018,NA
896744,NA,2019,NA
896746,1,2008,0
896746,1,2009,0
896746,1,2010,0
896746,1,2011,0
896746,1,2012,0
896746,1,2013,0
896746,1,2014,0
896746,1,2015,0
896746,1,2016,0
896746,1,2017,0
896746,1,2018,0
896746,1,2019,0
896746,1,2020,0
896746,1,2021,0
896746,1,2022,NA
896759,1,2012,0
896759,1,2013,0
896759,1,2014,0
896759,1,2015,0
896759,1,2016,NA
896762,1,2014,NA
896765,1,2014,0
896765,1,2015,NA
896766,NA,2020,NA
896766,1,2021,0
896766,1,2022,NA
896767,1,2020,0
896767,1,2021,NA
896771,1,2008,0
896771,1,2009,0
896771,1,2010,0
896771,1,2011,0
896771,1,2012,0
896771,1,2013,0
896771,1,2014,0
896771,1,2015,NA
896774,NA,2008,NA
896774,NA,2009,NA
896774,NA,2010,NA
896774,NA,2011,NA
896774,NA,2012,NA
896774,NA,2013,NA
896774,NA,2014,NA
896774,NA,2015,NA
896774,NA,2016,NA
896774,NA,2017,NA
896774,NA,2018,NA
896774,NA,2019,NA
896774,NA,2020,NA
896774,NA,2021,NA
896774,NA,2022,NA
896775,1,2022,NA
896777,NA,2008,NA
896777,1,2009,1
896777,0,2010,0
896777,0,2011,NA
896777,NA,2012,NA
896777,NA,2013,NA
896777,NA,2014,NA
896777,NA,2015,NA
896777,NA,2016,NA
896777,NA,2017,NA
896777,NA,2018,NA
896777,NA,2019,NA
896777,NA,2020,NA
896777,NA,2021,NA
896777,NA,2022,NA
896783,1,2014,NA
896789,1,2014,0
896789,1,2015,0
896789,1,2016,0
896789,1,2017,0
896789,1,2018,0
896789,1,2019,0
896789,1,2020,NA
896795,1,2008,0
896795,1,2009,0
896795,1,2010,0
896795,1,2011,0
896795,1,2012,NA
896798,1,2012,0
896798,1,2013,0
896798,1,2014,0
896798,1,2015,0
896798,1,2016,0
896798,1,2017,0
896798,1,2018,NA
896799,1,2022,NA
896800,1,2022,NA
896804,1,2008,0
896804,1,2009,0
896804,1,2010,0
896804,1,2011,0
896804,1,2012,0
896804,1,2013,NA
896807,1,2008,0
896807,1,2009,0
896807,1,2010,1
896807,0,2011,0
896807,1,2012,0
896807,1,2013,NA
896807,NA,2014,NA
896807,NA,2015,NA
896807,NA,2016,NA
896807,1,2017,0
896807,1,2018,0
896807,1,2019,0
896807,1,2020,0
896807,1,2021,0
896807,1,2022,NA
896809,1,2019,0
896809,1,2020,0
896809,1,2021,0
896809,1,2022,NA
896810,1,2008,0
896810,1,2009,0
896810,1,2010,0
896810,1,2011,0
896810,1,2012,0
896810,1,2013,0
896810,1,2014,0
896810,1,2015,NA
896813,1,2008,0
896813,1,2009,0
896813,1,2010,0
896813,1,2011,0
896813,1,2012,0
896813,1,2013,0
896813,1,2014,0
896813,1,2015,NA
896816,NA,2022,NA
896817,1,2008,0
896817,1,2009,0
896817,1,2010,0
896817,1,2011,0
896817,1,2012,0
896817,1,2013,0
896817,1,2014,0
896817,1,2015,0
896817,1,2016,0
896817,1,2017,0
896817,1,2018,0
896817,1,2019,0
896817,1,2020,0
896817,1,2021,0
896817,1,2022,NA
896818,NA,2022,NA
896823,1,2014,NA
896829,1,2013,0
896829,1,2014,0
896829,1,2015,0
896829,1,2016,0
896829,1,2017,NA
896832,1,2008,0
896832,1,2009,0
896832,1,2010,0
896832,1,2011,0
896832,1,2012,NA
896835,1,2008,0
896835,1,2009,0
896835,1,2010,0
896835,1,2011,0
896835,1,2012,NA
896844,1,2008,0
896844,1,2009,0
896844,1,2010,0
896844,1,2011,0
896844,1,2012,0
896844,1,2013,0
896844,1,2014,0
896844,1,2015,0
896844,1,2016,0
896844,1,2017,NA
896847,1,2008,0
896847,1,2009,0
896847,1,2010,0
896847,1,2011,0
896847,1,2012,0
896847,1,2013,0
896847,1,2014,0
896847,1,2015,0
896847,1,2016,NA
896847,NA,2017,NA
896847,NA,2018,NA
896847,NA,2019,NA
896847,NA,2020,NA
896847,NA,2021,NA
896847,NA,2022,NA
896855,1,2020,NA
896856,1,2017,0
896856,1,2018,0
896856,1,2019,0
896856,1,2020,0
896856,1,2021,0
896856,1,2022,NA
896859,1,2008,0
896859,1,2009,0
896859,1,2010,0
896859,1,2011,0
896859,1,2012,0
896859,1,2013,0
896859,1,2014,0
896859,1,2015,0
896859,1,2016,0
896859,1,2017,0
896859,1,2018,0
896859,1,2019,0
896859,1,2020,0
896859,1,2021,0
896859,1,2022,NA
896862,1,2008,0
896862,1,2009,0
896862,1,2010,0
896862,1,2011,0
896862,1,2012,0
896862,1,2013,0
896862,1,2014,0
896862,1,2015,0
896862,1,2016,0
896862,1,2017,0
896862,1,2018,0
896862,1,2019,0
896862,1,2020,0
896862,1,2021,0
896862,1,2022,NA
896868,1,2008,0
896868,1,2009,NA
896871,NA,2008,NA
896871,NA,2009,NA
896878,NA,2008,NA
896878,NA,2009,NA
896878,NA,2010,NA
896878,NA,2011,NA
896878,NA,2012,NA
896878,NA,2013,NA
896878,NA,2014,NA
896878,NA,2015,NA
896878,NA,2016,NA
896878,NA,2017,NA
896878,NA,2018,NA
896878,NA,2019,NA
896878,NA,2020,NA
896878,NA,2021,NA
896878,NA,2022,NA
896881,1,2008,1
896881,0,2009,0
896881,1,2010,0
896881,1,2011,0
896881,1,2012,0
896881,1,2013,0
896881,1,2014,0
896881,1,2015,NA
896887,NA,2008,NA
896890,1,2008,0
896890,1,2009,0
896890,1,2010,0
896890,1,2011,0
896890,1,2012,0
896890,1,2013,0
896890,1,2014,0
896890,1,2015,0
896890,1,2016,0
896890,1,2017,0
896890,1,2018,NA
896893,1,2014,NA
896896,NA,2008,NA
896896,NA,2009,NA
896896,NA,2010,NA
896896,NA,2011,NA
896896,NA,2012,NA
896896,NA,2013,NA
896896,NA,2014,NA
896896,NA,2015,NA
896896,NA,2016,NA
896896,NA,2017,NA
896896,NA,2018,NA
896896,NA,2019,NA
896896,NA,2020,NA
896896,NA,2021,NA
896896,NA,2022,NA
896897,1,2022,NA
896899,1,2008,0
896899,1,2009,0
896899,1,2010,0
896899,1,2011,0
896899,1,2012,0
896899,1,2013,0
896899,1,2014,0
896899,1,2015,0
896899,1,2016,NA
896902,1,2014,0
896902,1,2015,0
896902,1,2016,NA
896904,1,2022,NA
896905,0,2008,NA
896905,NA,2009,NA
896905,NA,2010,NA
896905,NA,2011,NA
896905,NA,2012,NA
896905,NA,2013,NA
896905,NA,2014,NA
896905,NA,2015,NA
896905,NA,2016,NA
896905,NA,2017,NA
896905,NA,2018,NA
896905,NA,2019,NA
896905,NA,2020,NA
896905,NA,2021,NA
896905,NA,2022,NA
896908,1,2008,0
896908,1,2009,0
896908,1,2010,NA
896911,1,2014,0
896911,1,2015,0
896911,1,2016,NA
896911,NA,2017,NA
896911,NA,2018,NA
896911,NA,2019,NA
896911,NA,2020,NA
896911,NA,2021,NA
896911,NA,2022,NA
896914,1,2008,0
896914,1,2009,0
896914,1,2010,0
896914,1,2011,0
896914,1,2012,0
896914,1,2013,0
896914,1,2014,0
896914,1,2015,0
896914,1,2016,0
896914,1,2017,NA
896914,NA,2018,NA
896914,NA,2019,NA
896914,NA,2020,NA
896914,NA,2021,NA
896914,NA,2022,NA
896917,NA,2008,NA
896917,NA,2009,NA
896917,NA,2010,NA
896917,NA,2011,NA
896917,NA,2012,NA
896917,NA,2013,NA
896917,NA,2014,NA
896917,NA,2015,NA
896917,NA,2016,NA
896917,NA,2017,NA
896917,NA,2018,NA
896917,NA,2019,NA
896917,NA,2020,NA
896917,NA,2021,NA
896917,NA,2022,NA
896926,1,2008,0
896926,1,2009,NA
896928,NA,2022,NA
896929,NA,2017,NA
896929,NA,2018,NA
896929,1,2019,NA
896932,1,2008,0
896932,1,2009,0
896932,1,2010,0
896932,1,2011,0
896932,1,2012,0
896932,1,2013,0
896932,1,2014,0
896932,1,2015,NA
896936,NA,2017,NA
896936,NA,2018,NA
896936,NA,2019,NA
896936,NA,2020,NA
896936,NA,2021,NA
896936,NA,2022,NA
896939,1,2010,0
896939,1,2011,0
896939,1,2012,0
896939,1,2013,0
896939,1,2014,0
896939,1,2015,0
896939,1,2016,0
896939,1,2017,0
896939,1,2018,0
896939,1,2019,0
896939,1,2020,0
896939,1,2021,0
896939,1,2022,NA
896944,1,2022,NA
896945,1,2008,0
896945,1,2009,NA
896948,1,2008,0
896948,1,2009,NA
896954,NA,2008,NA
896954,NA,2009,NA
896954,NA,2010,NA
896954,NA,2011,NA
896954,NA,2012,NA
896954,NA,2013,NA
896954,NA,2014,NA
896954,NA,2015,NA
896954,NA,2016,NA
896954,NA,2017,NA
896954,NA,2018,NA
896954,NA,2019,NA
896954,NA,2020,NA
896954,NA,2021,NA
896954,NA,2022,NA
896956,NA,2022,NA
896957,1,2008,0
896957,1,2009,0
896957,1,2010,0
896957,1,2011,0
896957,1,2012,0
896957,1,2013,0
896957,1,2014,0
896957,1,2015,0
896957,1,2016,0
896957,1,2017,0
896957,1,2018,0
896957,1,2019,0
896957,1,2020,0
896957,1,2021,0
896957,1,2022,NA
896960,NA,2008,NA
896960,NA,2009,NA
896960,NA,2010,NA
896960,NA,2011,NA
896960,NA,2012,NA
896963,1,2010,0
896963,1,2011,0
896963,1,2012,0
896963,1,2013,NA
896967,1,2022,NA
896969,1,2008,0
896969,1,2009,0
896969,1,2010,0
896969,1,2011,0
896969,1,2012,0
896969,1,2013,0
896969,1,2014,0
896969,1,2015,0
896969,1,2016,0
896969,1,2017,0
896969,1,2018,0
896969,1,2019,0
896969,1,2020,0
896969,1,2021,0
896969,1,2022,NA
896972,1,2008,0
896972,1,2009,0
896972,1,2010,0
896972,1,2011,0
896972,1,2012,0
896972,1,2013,0
896972,1,2014,0
896972,1,2015,0
896972,1,2016,0
896972,1,2017,0
896972,1,2018,0
896972,1,2019,0
896972,1,2020,0
896972,1,2021,0
896972,1,2022,NA
896975,1,2008,0
896975,1,2009,0
896975,1,2010,0
896975,1,2011,0
896975,1,2012,0
896975,1,2013,0
896975,1,2014,NA
896981,1,2017,0
896981,1,2018,NA
896982,NA,2018,NA
896982,NA,2019,NA
896982,NA,2020,NA
896982,NA,2021,NA
896982,NA,2022,NA
896984,1,2008,0
896984,1,2009,0
896984,1,2010,0
896984,1,2011,0
896984,1,2012,0
896984,1,2013,0
896984,1,2014,0
896984,1,2015,0
896984,1,2016,0
896984,1,2017,0
896984,1,2018,0
896984,1,2019,0
896984,1,2020,0
896984,1,2021,0
896984,1,2022,NA
896987,NA,2010,NA
896991,1,2018,0
896991,1,2019,0
896991,1,2020,0
896991,1,2021,NA
896994,1,2017,0
896994,1,2018,NA
897000,1,2008,0
897000,1,2009,0
897000,1,2010,0
897000,1,2011,0
897000,1,2013,0
897000,1,2014,0
897000,1,2015,0
897000,1,2016,0
897000,1,2017,0
897000,1,2018,0
897000,1,2019,0
897000,1,2020,0
897000,1,2021,0
897000,1,2022,NA
897003,NA,2008,NA
897003,NA,2009,NA
897003,NA,2010,NA
897003,NA,2011,NA
897003,NA,2012,NA
897006,1,2011,NA
897012,1,2012,0
897012,1,2013,0
897012,1,2014,0
897012,1,2015,0
897012,1,2016,NA
897018,1,2008,0
897018,1,2009,0
897018,1,2010,0
897018,1,2011,0
897018,1,2012,NA
897018,NA,2013,NA
897018,1,2014,0
897018,1,2015,0
897018,1,2016,0
897018,1,2017,0
897018,1,2018,NA
897021,1,2008,0
897021,1,2009,0
897021,1,2011,NA
897024,1,2014,NA
897027,1,2012,0
897027,1,2013,0
897027,1,2014,0
897027,1,2015,0
897027,1,2016,0
897027,1,2017,0
897027,1,2018,0
897027,1,2019,0
897027,1,2020,0
897027,1,2021,0
897027,1,2022,NA
897029,1,2022,NA
897030,1,2008,0
897030,1,2009,NA
897033,1,2017,0
897033,1,2018,NA
897034,1,2020,NA
897036,1,2009,0
897036,1,2010,0
897036,1,2011,NA
897042,1,2008,0
897042,1,2009,0
897042,1,2010,0
897042,1,2011,0
897042,1,2012,0
897042,1,2013,0
897042,1,2014,0
897042,1,2015,0
897042,1,2016,0
897042,1,2017,0
897042,1,2018,0
897042,1,2019,0
897042,1,2020,0
897042,1,2021,0
897042,1,2022,NA
897045,1,2008,0
897045,1,2009,0
897045,1,2010,0
897045,1,2011,NA
897054,NA,2020,NA
897055,NA,2014,NA
897055,NA,2015,NA
897055,1,2016,0
897055,1,2017,0
897055,1,2018,NA
897058,NA,2008,NA
897058,NA,2009,NA
897058,NA,2010,NA
897058,NA,2011,NA
897058,NA,2012,NA
897058,NA,2013,NA
897058,NA,2014,NA
897058,NA,2015,NA
897058,NA,2016,NA
897058,NA,2017,NA
897058,NA,2018,NA
897058,NA,2019,NA
897058,NA,2020,NA
897058,NA,2021,NA
897058,NA,2022,NA
897061,NA,2012,NA
897061,NA,2013,NA
897061,NA,2014,NA
897061,NA,2015,NA
897061,NA,2016,NA
897061,NA,2017,NA
897061,NA,2018,NA
897061,NA,2019,NA
897061,NA,2020,NA
897061,NA,2021,NA
897062,1,2020,0
897062,1,2021,NA
897064,1,2008,0
897064,1,2009,0
897064,1,2010,0
897064,1,2011,0
897064,1,2012,0
897064,1,2013,0
897064,1,2014,0
897064,1,2015,0
897064,1,2016,0
897064,1,2017,0
897064,1,2018,0
897064,1,2019,0
897064,1,2020,0
897064,1,2021,0
897064,1,2022,NA
897067,NA,2010,NA
897067,NA,2011,NA
897067,NA,2012,NA
897067,NA,2013,NA
897067,NA,2014,NA
897067,NA,2015,NA
897067,NA,2016,NA
897067,NA,2017,NA
897067,NA,2018,NA
897067,NA,2019,NA
897067,NA,2020,NA
897067,NA,2021,NA
897067,NA,2022,NA
897072,1,2022,NA
897073,1,2008,0
897073,1,2009,0
897073,1,2010,0
897073,1,2011,0
897073,1,2012,0
897073,1,2013,NA
897075,NA,2017,NA
897075,NA,2018,NA
897079,NA,2008,NA
897079,NA,2009,NA
897079,NA,2010,NA
897079,NA,2011,NA
897079,NA,2012,NA
897079,NA,2013,NA
897079,NA,2014,NA
897079,NA,2015,NA
897083,0,2020,NA
897085,1,2008,NA
897091,1,2008,1
897091,0,2009,0
897091,0,2010,NA
897091,NA,2011,NA
897091,NA,2012,NA
897091,NA,2013,NA
897101,1,2020,0
897101,1,2021,NA
897106,NA,2009,NA
897106,NA,2010,NA
897106,NA,2011,NA
897106,NA,2012,NA
897106,1,2013,0
897106,1,2014,0
897106,1,2015,0
897106,1,2016,0
897106,1,2017,0
897106,1,2018,0
897106,1,2019,0
897106,1,2020,0
897106,1,2021,0
897106,1,2022,NA
897113,1,2008,0
897113,1,2009,0
897113,1,2010,0
897113,1,2011,0
897113,1,2012,0
897113,1,2013,0
897113,1,2014,0
897113,1,2015,0
897113,1,2016,0
897113,1,2017,0
897113,1,2018,0
897113,1,2019,0
897113,1,2020,0
897113,1,2021,0
897113,1,2022,NA
897114,1,2022,NA
897116,1,2008,NA
897119,1,2012,0
897119,1,2013,0
897119,1,2014,NA
897122,1,2008,NA
897125,NA,2017,NA
897125,NA,2018,NA
897125,NA,2019,NA
897128,1,2017,0
897128,1,2018,0
897128,1,2019,NA
897131,1,2017,0
897131,1,2018,NA
897134,NA,2010,NA
897134,NA,2011,NA
897134,NA,2012,NA
897134,NA,2013,NA
897137,1,2008,0
897137,1,2009,NA
897140,1,2008,0
897140,1,2009,0
897140,1,2010,0
897140,1,2011,0
897140,1,2012,0
897140,1,2013,0
897140,1,2014,0
897140,1,2015,0
897140,1,2016,0
897140,1,2017,0
897140,1,2018,0
897140,1,2019,0
897140,1,2020,0
897140,1,2021,0
897140,1,2022,NA
897143,NA,2012,NA
897143,NA,2013,NA
897143,NA,2014,NA
897143,NA,2015,NA
897143,NA,2016,NA
897143,NA,2017,NA
897143,NA,2018,NA
897146,1,2008,0
897146,1,2009,0
897146,1,2010,0
897146,1,2011,0
897146,1,2012,0
897146,1,2013,0
897146,1,2014,0
897146,1,2015,0
897146,1,2016,0
897146,1,2017,0
897146,1,2018,0
897146,1,2019,0
897146,1,2020,0
897146,1,2021,0
897146,1,2022,NA
897149,1,2017,0
897149,1,2018,0
897149,1,2019,0
897149,1,2020,0
897149,1,2021,0
897149,1,2022,NA
897150,1,2022,NA
897151,1,2022,NA
897152,NA,2008,NA
897152,NA,2009,NA
897152,NA,2010,NA
897152,NA,2011,NA
897152,NA,2012,NA
897152,NA,2013,NA
897152,NA,2014,NA
897152,NA,2015,NA
897154,NA,2022,NA
897155,1,2008,0
897155,1,2009,0
897155,1,2010,0
897155,1,2011,0
897155,1,2012,0
897155,1,2013,0
897155,1,2014,0
897155,1,2015,NA
897155,NA,2016,NA
897155,1,2017,0
897155,1,2018,0
897155,1,2019,0
897155,1,2020,0
897155,1,2021,0
897155,1,2022,NA
897158,1,2010,NA
897161,NA,2014,NA
897161,NA,2015,NA
897161,NA,2016,NA
897161,NA,2017,NA
897161,NA,2018,NA
897164,1,2008,0
897164,1,2009,0
897164,1,2010,NA
897167,NA,2008,NA
897167,0,2009,0
897167,0,2010,0
897167,0,2011,0
897167,0,2012,NA
897171,0,2008,0
897171,0,2009,0
897171,0,2010,0
897171,0,2011,0
897171,0,2012,NA
897177,NA,2008,NA
897177,NA,2009,NA
897177,NA,2010,NA
897177,NA,2011,NA
897177,NA,2012,NA
897177,NA,2013,NA
897177,NA,2014,NA
897177,NA,2015,NA
897177,NA,2016,NA
897177,NA,2017,NA
897177,NA,2018,NA
897177,NA,2019,NA
897177,NA,2020,NA
897177,NA,2021,NA
897177,NA,2022,NA
897180,1,2008,0
897180,1,2009,0
897180,1,2010,0
897180,1,2011,0
897180,1,2012,0
897180,1,2013,0
897180,1,2014,0
897180,1,2015,0
897180,1,2016,0
897180,1,2017,NA
897183,1,2008,0
897183,1,2009,0
897183,1,2010,0
897183,1,2011,0
897183,1,2012,0
897183,1,2013,0
897183,1,2014,0
897183,1,2015,0
897183,1,2016,0
897183,1,2017,0
897183,1,2018,0
897183,1,2019,NA
897189,1,2014,NA
897198,1,2008,NA
897201,1,2008,NA
897207,1,2008,0
897207,1,2009,0
897207,1,2010,0
897207,1,2011,0
897207,1,2012,0
897207,1,2013,0
897207,1,2014,0
897207,1,2015,1
897207,0,2016,0
897207,1,2017,0
897207,1,2018,0
897207,1,2019,0
897207,1,2020,0
897207,1,2021,0
897207,1,2022,NA
897210,NA,2014,NA
897210,NA,2015,NA
897210,NA,2016,NA
897210,NA,2017,NA
897210,NA,2018,NA
897210,NA,2019,NA
897210,NA,2020,NA
897210,NA,2021,NA
897213,1,2008,0
897213,1,2009,NA
897219,1,2012,0
897219,1,2013,0
897219,1,2014,NA
897222,NA,2008,NA
897222,NA,2009,NA
897223,NA,2022,NA
897229,1,2012,0
897229,1,2013,0
897229,1,2014,0
897229,1,2015,0
